,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
36,2047.a3.txt,2045,1165,880,483,0,0,0
37,2059.a3.txt,2113,1107,755,377,7,0,7
38,5035.a3.txt,2089,942,952,703,3,0,2
39,4039.a3.txt,1711,1310,655,642,0,0,0
40,0237.a3.txt,2276,972,857,358,0,0,1
41,0198.a3.txt,1847,1037,477,489,2,1,0
42,4010.a3.txt,1522,1261,741,631,2,0,0
43,1100.a3.txt,2211,1054,758,437,0,0,0
44,5016.a3.txt,1644,1003,668,642,3,0,2
45,2065.a3.txt,2034,1205,454,454,0,0,5
46,0202.a3.txt,1989,1168,949,420,0,0,1
47,2036.a3.txt,1678,1119,515,615,2,0,1
48,4004.a3.txt,2010,1261,587,487,2,0,0
49,4028.a3.txt,1407,1367,595,717,0,0,0
50,2008.a3.txt,1986,971,829,514,0,1,0
51,0224.a3.txt,1902,983,686,479,6,0,4
52,3026.a3.txt,1586,1311,587,375,2,0,2
53,1097.a3.txt,2345,1148,709,389,1,1,1
54,4038.a3.txt,1980,1114,776,517,2,0,0
55,0138.a3.txt,2062,1276,638,356,0,0,0
56,0235.a3.txt,1701,1168,495,355,1,0,1
57,2018.a3.txt,2066,1334,519,307,1,0,0
58,1009.a3.txt,1946,1187,787,358,0,0,1
59,5002.a3.txt,1661,970,715,642,1,1,1
60,1034.a3.txt,2067,1096,638,319,1,0,1
61,1061.a3.txt,1853,1121,575,460,0,0,0
62,2035.a3.txt,2099,1096,1003,628,0,0,0
63,0222.a3.txt,1895,1331,551,444,2,0,1
64,0205.a3.txt,2074,1042,619,454,2,0,1
65,0128.a3.txt,1976,1142,511,645,3,0,2
66,0163.a3.txt,1754,987,697,616,0,0,2
67,5011.a3.txt,1809,1245,891,655,0,0,0
68,5029.a3.txt,1901,1305,621,482,6,0,0
69,2019.a3.txt,2000,1321,485,339,3,0,0
70,1064.a3.txt,2224,1206,666,528,0,0,0
71,5028.a3.txt,1778,1173,593,580,0,0,1
72,0172.a3.txt,2094,1082,765,435,1,0,0
73,0137.a3.txt,2005,922,797,672,0,0,0
74,0204.a3.txt,2062,1150,575,533,2,0,1
75,0157.a3.txt,1446,1203,595,559,0,0,0
76,1048.a3.txt,2378,1206,545,534,0,0,0
77,1099.a3.txt,2243,1016,705,367,1,0,0
78,4011.a3.txt,1880,1365,655,571,1,0,0
79,0238.a3.txt,1822,1319,590,302,0,0,0
80,1018.a3.txt,1907,1360,680,507,0,0,0
81,2013.a3.txt,2168,942,852,542,0,0,0
82,5020.a3.txt,1536,1357,589,602,0,0,0
83,5013.a3.txt,1705,1342,617,671,0,0,0
84,5042.a3.txt,1919,1407,826,384,0,0,0
85,1121.a3.txt,1946,1016,735,497,9,0,2
86,0112.a3.txt,2052,1056,724,641,1,0,0
87,2055.a3.txt,2177,1222,582,338,2,0,0
88,2028.a3.txt,1863,1055,795,795,2,0,2
89,2066.a3.txt,2319,1311,622,437,0,0,0
90,2046.a3.txt,2251,1105,1078,464,0,0,0
91,0102.a3.txt,1821,1102,545,371,2,0,0
92,5038.a3.txt,1864,1121,982,668,0,0,0
93,0158.a3.txt,1785,1199,763,490,2,0,0
94,0209.a3.txt,2295,1179,577,282,3,0,3
95,0159.a3.txt,2177,1100,532,605,1,0,5
96,2044.a3.txt,1955,1139,591,436,1,1,1
97,3023.a3.txt,1961,1213,417,564,2,0,1
98,0146.a3.txt,1556,1432,617,531,3,0,0
99,0143.a3.txt,2226,942,601,400,5,0,0
100,4007.a3.txt,1942,1248,694,454,0,0,5
101,1090.a3.txt,1820,1102,587,443,2,0,1
102,0125.a3.txt,2088,925,1025,475,3,0,2
103,1006.a3.txt,1856,1227,785,619,2,1,2
104,4003.a3.txt,1968,1130,851,595,3,0,0
105,2064.a3.txt,2107,884,637,351,1,0,1
106,2038.a3.txt,2104,1195,545,442,1,0,1
107,2069.a3.txt,1850,1318,596,634,0,0,0
108,1008.a3.txt,1842,1018,594,618,1,0,2
109,0185.a3.txt,1927,1095,604,479,2,0,2
110,3065.a3.txt,1998,1199,764,353,1,0,0
111,4041.a3.txt,1755,1147,652,551,2,0,0
112,4020.a3.txt,1920,1258,803,553,2,1,4
113,0200.a3.txt,2195,1065,740,792,0,0,2
114,3013.a3.txt,1560,1316,678,502,3,0,0
115,4013.a3.txt,1587,1317,716,737,2,1,0
116,2075.a3.txt,1686,1143,762,531,0,0,0
117,3018.a3.txt,1975,1324,629,516,0,0,0
118,2012.a3.txt,1864,1038,879,636,0,0,2
119,0178.a3.txt,2129,1028,805,625,0,0,1
120,4006.a3.txt,1939,1096,989,508,2,0,0
121,5048.a3.txt,1995,1094,697,457,5,0,0
122,5047.a3.txt,2241,1036,854,476,0,0,0
123,4044.a3.txt,1756,1487,864,652,0,0,0
124,1007.a3.txt,2035,1174,724,612,0,0,0
125,4043.a3.txt,1675,1293,702,874,1,0,1
126,1036.a3.txt,2105,977,727,476,1,0,0
127,3042.a3.txt,1542,1364,655,668,1,0,1
128,0195.a3.txt,1985,986,430,632,1,0,1
129,0131.a3.txt,2155,1065,710,710,0,0,0
130,2026.a3.txt,1808,1182,498,475,0,0,0
131,1088.a3.txt,2006,1223,633,440,2,1,0
132,5027.a3.txt,1979,995,699,687,0,0,0
133,0136.a3.txt,2009,1227,631,444,0,0,0
134,0162.a3.txt,2376,889,724,419,0,0,1
135,0139.a3.txt,2005,1337,655,341,0,0,0
136,2041.a3.txt,2002,1278,588,430,2,0,2
137,3062.a3.txt,2367,1031,815,580,2,0,1
138,1022.a3.txt,2224,1269,696,382,1,0,1
139,1021.a3.txt,1788,1288,591,439,1,0,2
140,2031.a3.txt,1516,1209,780,659,1,0,1
141,4014.a3.txt,2107,1091,838,419,6,0,0
142,1070.a3.txt,2186,1311,642,464,1,0,1
143,4032.a3.txt,1579,1203,727,576,2,0,1
144,2030.a3.txt,2198,1314,496,389,1,0,0
145,2011.a3.txt,2348,1084,684,374,1,0,0
146,1020.a3.txt,2023,1138,623,584,1,0,0
147,0196.a3.txt,1989,1257,743,320,0,0,0
148,0176.a3.txt,2136,1068,498,413,4,0,0
149,1077.a3.txt,2391,1044,819,462,1,1,1
150,4036.a3.txt,1792,1117,675,597,3,0,2
151,1109.a3.txt,1926,1323,720,570,0,0,0
152,0199.a3.txt,1929,1123,586,549,0,0,2
153,5012.a3.txt,2238,1190,824,389,2,0,2
154,4009.a3.txt,1669,1339,567,535,1,0,0
155,0190.a3.txt,1554,1257,537,469,1,0,3
156,5039.a3.txt,1968,1195,819,489,7,0,2
157,0188.a3.txt,1726,1206,761,546,1,0,1
158,3044.a3.txt,1869,1003,646,369,2,0,5
159,2063.a3.txt,2193,1333,519,326,0,0,0
160,4001.a3.txt,1828,1043,933,810,2,0,0
161,1098.a3.txt,1726,1181,417,506,5,0,3
162,5041.a3.txt,1963,1046,673,444,5,0,0
163,0149.a3.txt,2123,1164,578,637,0,0,0
164,1067.a3.txt,1620,1144,817,386,5,0,0
165,0187.a3.txt,1681,1016,878,477,7,0,1
166,1058.a3.txt,2443,1136,568,489,1,0,2
167,0107.a3.txt,2235,1035,859,480,4,0,0
168,2040.a3.txt,2255,1074,623,212,1,0,2
169,5018.a3.txt,1460,1204,547,499,3,1,0
170,3040.a3.txt,1873,1249,740,682,3,0,0
171,0234.a3.txt,1816,1095,587,414,2,0,4
172,1069.a3.txt,1922,829,633,403,3,0,2
173,2062.a3.txt,1887,1332,660,449,0,0,0
174,0193.a3.txt,2063,1228,595,354,2,1,0
175,0103.a3.txt,2038,888,1048,582,7,0,2
176,5032.a3.txt,1995,1413,634,647,2,0,0
177,0142.a3.txt,2171,1162,990,305,0,0,0
178,0203.a3.txt,2394,1112,750,387,4,0,1
179,2015.a3.txt,2126,827,564,591,1,0,1
180,5046.a3.txt,2238,1281,608,505,0,0,1
181,2021.a3.txt,1983,1165,880,570,3,0,0
182,1023.a3.txt,1784,1016,681,854,3,1,0
183,0111.a3.txt,1939,1169,531,398,3,0,1
184,0207.a3.txt,1669,1265,626,313,0,1,0
185,1003.a3.txt,2245,1176,740,419,7,0,1
186,4012.a3.txt,2005,1247,656,450,1,0,0
187,5033.a3.txt,1500,1154,756,551,1,0,0
188,0119.a3.txt,2128,1107,738,467,1,0,2
189,4029.a3.txt,1813,1028,704,501,2,1,0
190,0219.a3.txt,2150,1240,567,607,1,0,1
191,0206.a3.txt,2290,1043,610,325,3,0,0
192,2056.a3.txt,1892,1130,504,676,3,0,0
193,0215.a3.txt,1736,1268,460,426,2,0,4
194,0231.a3.txt,2321,1077,692,474,1,0,0
195,0174.a3.txt,1941,1103,1145,447,1,0,1
196,0106.a3.txt,2211,957,770,596,1,0,0
197,5005.a3.txt,1909,1187,636,563,2,0,1
198,0171.a3.txt,1807,1299,628,552,2,0,0
199,3015.a3.txt,1949,1013,1058,579,0,0,0
200,0177.a3.txt,1846,1023,690,690,4,0,0
201,1055.a3.txt,1779,1228,717,593,2,0,2
202,2071.a3.txt,1894,1242,545,515,0,0,1
203,0189.a3.txt,1933,1165,569,515,0,0,0
204,3041.a3.txt,1929,1274,820,479,1,0,5
205,2049.a3.txt,2000,1093,850,486,1,0,0
206,0121.a3.txt,1861,1009,472,564,2,0,0
207,0218.a3.txt,1961,1259,593,351,0,0,1
208,0109.a3.txt,1916,1264,447,409,2,0,0
209,0226.a3.txt,2009,982,514,559,2,0,0
210,1005.a3.txt,2053,1151,701,488,0,0,0
211,0165.a3.txt,1735,1212,623,467,4,0,1
212,4017.a3.txt,1804,1072,887,588,0,0,1
213,2017.a3.txt,1890,1089,670,431,1,0,0
214,5031.a3.txt,1796,1166,564,537,6,0,0
215,5008.a3.txt,2158,1148,719,545,7,0,4
216,4030.a3.txt,1745,1062,582,708,4,1,3
217,4015.a3.txt,1842,1187,505,723,1,0,0
218,2032.a3.txt,2173,1068,708,468,0,2,0
219,1060.a3.txt,1879,1127,727,521,0,0,1
220,0179.a3.txt,2253,1168,584,405,2,0,2
221,5015.a3.txt,1830,1137,876,549,1,0,0
222,4005.a3.txt,2318,1185,651,508,2,0,0
223,0213.a3.txt,1804,1380,790,413,1,0,0
224,5043.a3.txt,1922,1234,783,522,1,0,2
225,0105.a3.txt,1654,1308,641,795,2,0,2
226,2057.a3.txt,1768,1140,788,479,2,0,4
227,1081.a3.txt,1653,880,800,533,1,0,1
228,4045.a3.txt,1762,1114,551,486,1,0,2
229,0236.a3.txt,1845,1250,580,670,2,0,0
230,0186.a3.txt,1904,1028,799,736,2,0,0
231,4002.a3.txt,2263,946,635,539,2,0,3
232,5001.a3.txt,1898,971,728,596,2,0,1
233,0232.a3.txt,1791,1306,784,448,1,0,1
234,5003.a3.txt,1691,1014,949,832,0,0,1
235,1068.a3.txt,1930,1287,643,453,0,1,0
236,2022.a3.txt,1760,1117,642,545,0,0,1
237,2014.a3.txt,2072,1082,670,660,4,0,0
238,4046.a3.txt,1893,1151,614,575,1,0,0
239,1057.a3.txt,1744,1170,686,517,1,0,1
240,4024.a3.txt,1711,1075,855,566,5,0,4
241,0115.a3.txt,2228,1180,668,708,0,0,0
242,2060.a3.txt,1952,1068,620,425,0,0,4
243,1065.a3.txt,1955,1123,678,552,0,0,1
244,0182.a3.txt,2094,1129,647,600,0,0,2
245,2000.a3.txt,2185,901,630,296,0,0,1
246,4023.a3.txt,1911,1073,746,654,0,0,0
247,0168.a3.txt,1691,1219,682,485,1,0,2
248,0130.a3.txt,1572,983,682,717,2,0,0
249,0120.a3.txt,2118,1023,937,548,0,0,0
250,1052.a3.txt,2259,1137,632,348,1,0,0
251,0216.a3.txt,2359,970,695,455,1,0,1
252,1050.a3.txt,2214,1120,612,456,1,0,0
253,3067.a3.txt,1914,1239,833,507,3,0,1
254,5024.a3.txt,1582,1116,553,488,3,0,1
255,0127.a3.txt,1868,997,730,534,8,0,1
256,0133.a3.txt,1807,986,534,647,4,0,2
257,2016.a3.txt,2242,931,471,328,10,0,6
258,1102.a3.txt,2088,1100,538,575,2,0,0
259,3037.a3.txt,2124,1062,855,524,5,0,6
260,0104.a3.txt,1654,1107,623,534,2,0,0
261,0135.a3.txt,2005,1124,651,421,1,0,0
262,3072.a3.txt,2374,1113,611,562,3,0,1
263,0118.a3.txt,2545,1108,883,344,0,0,2
264,0122.a3.txt,2359,1093,676,455,0,0,1
265,5009.a3.txt,2268,976,1039,583,0,0,0
266,1041.a3.txt,1775,1256,640,386,8,0,1
267,4042.a3.txt,1947,980,514,454,5,1,1
268,3003.a3.txt,2280,1051,917,374,0,1,0
269,0155.a3.txt,1851,1051,756,460,2,0,1
270,5026.a3.txt,1861,1144,738,492,1,0,1
271,2034.a3.txt,1897,1193,578,754,1,0,1
272,5023.a3.txt,1720,1199,477,744,1,0,0
273,5036.a3.txt,2211,1055,553,402,1,0,0
274,2007.a3.txt,1762,1060,901,503,1,1,1
275,4027.a3.txt,1960,1225,572,525,1,0,1
276,1012.a3.txt,2107,1187,733,453,1,0,1
277,1049.a3.txt,1784,1309,680,578,0,0,0
278,1105.a3.txt,1783,1130,620,533,2,0,1
279,4037.a3.txt,2045,1205,778,389,0,0,3
280,1013.a3.txt,1933,1088,602,397,1,0,2
281,1066.a3.txt,2073,1220,622,512,0,0,1
282,1014.a3.txt,2191,1081,632,337,2,0,1
283,5049.a3.txt,2067,1225,685,461,0,0,2
284,0223.a3.txt,1849,1131,612,648,0,0,1
285,0156.a3.txt,1982,1167,577,414,2,0,0
286,2005.a3.txt,1523,1161,739,694,0,1,2
287,3020.a3.txt,1866,1085,718,463,1,0,1
288,0161.a3.txt,2129,955,839,490,0,0,0
289,1103.a3.txt,1462,1066,648,659,4,0,3
290,1104.a3.txt,2164,1217,473,560,2,0,0
291,2039.a3.txt,2082,1007,641,400,1,0,1
