,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
77,1088.a2.txt,1900,1126,944,455,0,0,0
78,2024.a2.txt,1700,1272,982,491,0,0,1
79,1057.a2.txt,1238,1192,689,432,1,0,0
80,0203.a2.txt,1719,938,1034,589,1,0,1
81,1039.a2.txt,885,1770,473,776,0,0,3
82,5046.a2.txt,1800,1293,840,600,0,0,1
83,1055.a2.txt,1619,1332,849,418,0,0,1
84,1010.a2.txt,2010,985,946,468,0,1,2
85,2035.a2.txt,1677,1253,786,541,1,0,0
86,1020.a2.txt,1736,1264,448,544,0,0,3
87,4006.a2.txt,2097,1010,946,396,1,0,1
88,3012.a2.txt,1499,1154,623,544,0,0,1
89,4023.a2.txt,1520,1453,547,493,0,0,0
90,2009.a2.txt,1939,1043,909,348,0,0,1
91,2056.a2.txt,1382,1176,917,643,0,0,0
92,0148.a2.txt,1939,1110,526,432,0,5,4
93,2030.a2.txt,1498,1522,476,618,0,0,0
94,1094.a2.txt,1601,1278,681,633,0,0,0
95,2060.a2.txt,1629,1257,671,614,0,0,1
96,1043.a2.txt,1375,1253,523,572,0,0,1
97,5034.a2.txt,1806,1277,852,490,1,0,1
98,1105.a2.txt,1875,1100,590,544,0,0,0
99,0231.a2.txt,2087,1135,562,424,1,0,1
100,4019.a2.txt,1586,1509,806,550,0,0,0
101,0192.a2.txt,1913,1185,552,634,1,0,1
102,1008.a2.txt,1833,1153,680,510,0,0,1
103,2042.a2.txt,1824,1081,757,554,0,0,0
104,2000.a2.txt,2011,1234,971,277,4,0,3
105,0105.a2.txt,1756,1260,878,585,0,0,2
106,0214.a2.txt,1924,979,876,599,1,1,1
107,3041.a2.txt,2227,1102,640,273,1,1,3
108,5035.a2.txt,1978,1211,875,727,0,0,1
109,5011.a2.txt,1654,1043,827,674,3,1,1
110,0237.a2.txt,1940,738,628,369,3,0,4
111,4027.a2.txt,2053,916,934,441,0,0,1
112,2066.a2.txt,2072,1108,777,547,0,0,0
113,2072.a2.txt,1942,1149,502,594,0,0,0
114,0157.a2.txt,1170,1423,507,591,0,0,2
115,1016.a2.txt,1667,1358,632,511,0,0,1
116,0158.a2.txt,1679,1269,564,718,0,0,0
117,3037.a2.txt,2194,895,956,453,2,0,1
118,2023.a2.txt,1570,1206,754,415,0,1,3
119,5004.a2.txt,1488,1240,470,405,1,0,2
120,1077.a2.txt,1822,1057,777,573,4,0,5
121,1034.a2.txt,1397,1031,813,458,0,0,1
122,2069.a2.txt,1776,1121,730,554,0,0,1
123,0185.a2.txt,1739,1135,592,447,0,1,0
124,0149.a2.txt,1986,1244,648,708,0,0,3
125,2036.a2.txt,1665,1262,794,511,0,0,0
126,2048.a2.txt,1791,990,701,523,0,0,2
127,0119.a2.txt,1792,1303,677,414,0,0,0
128,0235.a2.txt,2264,1244,908,485,0,0,1
129,1048.a2.txt,2066,1137,701,445,0,0,1
130,5010.a2.txt,1596,924,793,693,2,2,6
131,4045.a2.txt,1578,974,742,684,0,0,2
132,2058.a2.txt,2098,996,774,539,1,0,2
133,0204.a2.txt,1936,1113,650,448,0,1,1
134,3065.a2.txt,2333,1160,996,532,1,0,0
135,1068.a2.txt,1560,1040,907,339,0,1,10
136,0128.a2.txt,1841,1008,750,563,2,0,1
137,2061.a2.txt,2113,969,875,592,0,0,0
138,0189.a2.txt,1714,897,760,443,1,1,1
139,1102.a2.txt,1835,1170,711,459,0,2,1
140,0216.a2.txt,1640,1124,940,264,0,0,1
141,5041.a2.txt,1838,1289,727,425,0,0,0
142,4036.a2.txt,1641,1185,846,938,1,0,1
143,1044.a2.txt,1516,876,819,687,3,1,2
144,5038.a2.txt,1985,1050,948,551,1,0,0
145,1070.a2.txt,1876,1140,629,546,0,1,1
146,5048.a2.txt,1589,1296,575,562,0,0,0
147,0207.a2.txt,1839,1262,711,483,0,0,0
148,1061.a2.txt,1498,1328,738,579,0,0,0
149,0187.a2.txt,1790,1060,938,390,3,0,0
150,1041.a2.txt,1673,1404,635,476,2,0,3
151,0131.a2.txt,2252,1163,594,569,0,0,1
152,4044.a2.txt,1883,1345,696,491,3,0,1
153,4021.a2.txt,1620,1242,560,512,0,0,1
154,2011.a2.txt,2349,807,867,554,1,0,2
155,0135.a2.txt,1841,1026,886,513,1,0,3
156,0107.a2.txt,1601,1336,749,541,2,0,3
157,4022.a2.txt,1959,1284,581,432,0,0,0
158,4024.a2.txt,1776,1001,858,608,0,0,0
159,3036.a2.txt,2314,1177,704,379,0,0,0
160,0165.a2.txt,2017,980,778,476,2,1,1
161,0111.a2.txt,1910,1389,507,680,0,0,0
162,1012.a2.txt,1949,1134,955,446,0,0,1
163,0104.a2.txt,2077,983,734,336,4,0,1
164,1049.a2.txt,2454,1044,901,444,0,0,1
165,1072.a2.txt,2102,883,863,376,0,1,5
166,1003.a2.txt,1779,1072,829,387,3,0,1
167,5014.a2.txt,1731,1269,538,410,0,0,0
168,1099.a2.txt,2059,1098,520,480,3,0,0
169,0130.a2.txt,1802,1003,636,507,4,2,0
170,4010.a2.txt,2023,1093,1030,503,0,0,0
171,0186.a2.txt,1617,1318,634,647,0,0,0
172,0208.a2.txt,1682,1316,740,558,5,0,0
173,4030.a2.txt,1917,983,619,752,1,0,0
174,5045.a2.txt,1985,987,840,426,1,9,4
175,0142.a2.txt,2283,1137,812,382,0,0,0
176,1006.a2.txt,1668,1057,710,446,1,0,2
177,0121.a2.txt,2040,769,746,420,2,3,1
178,0101.a2.txt,2065,955,555,723,0,0,0
179,1009.a2.txt,2005,1184,692,317,0,2,0
180,5031.a2.txt,2298,996,714,659,0,0,0
181,0180.a2.txt,1991,1179,645,612,1,0,0
182,2070.a2.txt,1565,1106,741,424,1,1,2
183,0177.a2.txt,1516,995,837,577,0,1,1
184,4015.a2.txt,2192,994,802,407,0,0,2
185,5026.a2.txt,1701,1037,832,615,0,1,7
186,1056.a2.txt,1828,1163,675,592,5,0,2
187,2068.a2.txt,1952,1164,613,713,2,0,0
188,1026.a2.txt,1487,1394,609,285,0,0,1
189,0127.a2.txt,1994,1158,836,718,1,1,1
190,2019.a2.txt,1531,1485,796,337,2,0,0
191,0120.a2.txt,1889,1216,763,543,0,3,0
192,3072.a2.txt,1856,983,818,608,1,0,0
193,3018.a2.txt,2002,1195,1051,619,1,0,2
194,5013.a2.txt,1625,1115,743,526,5,1,1
195,2027.a2.txt,1864,1001,876,403,1,0,0
196,5012.a2.txt,2456,1177,880,583,0,0,2
197,0176.a2.txt,2155,937,736,428,0,0,0
198,5028.a2.txt,1425,938,612,600,0,1,4
199,0169.a2.txt,1828,1134,1246,531,1,0,1
200,1078.a2.txt,1195,1248,717,558,0,0,2
201,0113.a2.txt,1993,1187,795,638,0,0,0
202,0162.a2.txt,2008,1226,717,365,0,0,0
203,0191.a2.txt,1811,1287,661,490,0,0,4
204,2007.a2.txt,1821,1025,905,447,5,0,5
205,4013.a2.txt,2040,1140,826,418,2,0,0
206,5027.a2.txt,1419,1123,697,477,0,0,1
207,3045.a2.txt,1890,1105,940,434,0,0,1
208,5033.a2.txt,1562,1335,592,466,0,0,1
209,4004.a2.txt,2225,1125,703,422,0,0,0
210,2071.a2.txt,1475,1576,580,441,1,0,0
211,0109.a2.txt,1605,1197,618,368,2,0,2
212,0215.a2.txt,1650,1412,962,462,0,0,0
213,2065.a2.txt,1865,1079,1053,571,0,0,1
214,2032.a2.txt,2052,1223,975,539,0,0,0
215,0194.a2.txt,1915,1151,926,375,0,0,2
216,0238.a2.txt,1840,1277,576,501,0,0,0
217,5005.a2.txt,1736,1130,606,452,0,0,0
218,0125.a2.txt,1800,1161,1161,421,0,0,1
219,0196.a2.txt,1991,1259,744,320,0,0,0
220,5001.a2.txt,1885,749,802,575,6,0,1
221,2013.a2.txt,2085,873,812,606,0,0,1
222,2016.a2.txt,2116,1231,747,526,1,0,3
223,4042.a2.txt,2018,1166,603,288,0,0,0
224,0161.a2.txt,2113,1138,692,528,0,1,5
225,2044.a2.txt,1372,1146,728,322,3,1,2
226,1013.a2.txt,1697,1107,818,578,0,0,1
227,5039.a2.txt,1821,949,821,423,1,1,5
228,0150.a2.txt,1632,1395,645,461,0,0,0
229,5023.a2.txt,1601,1208,660,688,0,0,0
230,5024.a2.txt,1525,877,688,621,2,1,5
231,1032.a2.txt,1387,1242,422,627,2,0,0
232,1014.a2.txt,1864,1285,823,411,1,0,0
233,4032.a2.txt,2044,1017,975,545,0,1,1
234,1058.a2.txt,2221,1235,838,662,0,0,4
235,3013.a2.txt,1580,1368,730,305,0,0,2
236,0232.a2.txt,1578,1263,707,720,0,0,1
237,5030.a2.txt,1879,972,854,539,2,0,0
238,3062.a2.txt,1704,1225,546,423,0,0,0
239,3063.a2.txt,1700,1000,889,533,1,1,3
240,0206.a2.txt,1853,1068,708,553,1,1,0
241,5049.a2.txt,1838,1170,669,696,0,2,1
242,1081.a2.txt,1668,1049,714,399,2,0,6
243,0173.a2.txt,2166,829,1187,472,4,0,1
244,2045.a2.txt,1820,1055,982,455,2,1,3
245,5042.a2.txt,2277,1151,767,334,0,0,0
246,0140.a2.txt,1774,1152,826,449,0,0,0
247,1029.a2.txt,2135,944,750,414,0,0,2
248,1019.a2.txt,2284,720,1100,339,2,1,2
249,2015.a2.txt,1956,769,613,300,2,0,0
250,5044.a2.txt,2706,1190,614,418,0,0,0
251,2041.a2.txt,1698,862,862,305,0,1,5
252,1103.a2.txt,1840,1174,666,617,0,0,0
253,1106.a2.txt,1978,902,793,554,3,1,7
254,3035.a2.txt,1709,1191,717,386,0,0,4
255,4011.a2.txt,2093,1320,587,440,1,0,2
256,2046.a2.txt,2381,1066,1202,295,0,0,1
257,1092.a2.txt,1446,1215,559,693,1,0,3
258,2050.a2.txt,2325,1004,940,381,0,0,2
259,2012.a2.txt,1786,1132,730,629,0,0,1
260,0168.a2.txt,2295,1286,790,438,2,3,0
261,2047.a2.txt,2123,989,1230,362,0,0,3
262,2039.a2.txt,2009,1112,829,602,0,1,0
263,0201.a2.txt,1452,836,753,329,0,0,6
264,0222.a2.txt,1936,1167,615,397,2,6,2
265,0100.a2.txt,2103,1304,800,369,1,0,2
266,1064.a2.txt,1890,1064,701,701,0,0,3
267,1112.a2.txt,1573,1247,824,618,1,0,1
268,3044.a2.txt,1445,1055,791,452,0,1,6
269,0178.a2.txt,1956,1123,953,702,1,0,0
270,0195.a2.txt,1244,1073,573,488,1,4,5
271,2038.a2.txt,2068,929,1034,471,1,0,2
272,0112.a2.txt,2200,1024,776,482,0,0,1
273,0200.a2.txt,1638,1317,699,561,0,1,3
274,2018.a2.txt,2379,1077,1041,438,2,0,1
275,4029.a2.txt,1972,1254,563,423,1,0,2
276,1100.a2.txt,1857,1377,714,584,1,1,1
277,1121.a2.txt,1585,1053,814,521,3,0,1
278,4016.a2.txt,1562,1414,670,372,0,0,0
279,5021.a2.txt,1825,1160,620,459,0,0,0
280,4012.a2.txt,2005,1205,824,418,0,0,2
281,1018.a2.txt,2048,1095,953,372,0,0,0
282,5020.a2.txt,1774,1089,866,475,0,0,0
283,0138.a2.txt,1858,1265,735,452,0,0,1
284,0218.a2.txt,2269,1171,715,333,0,0,0
285,3028.a2.txt,2280,797,824,440,1,0,3
286,5017.a2.txt,1798,1093,975,611,2,0,0
287,2063.a2.txt,1646,1169,954,662,0,0,0
288,2055.a2.txt,1904,1180,622,355,0,0,1
289,1002.a2.txt,1746,1318,629,404,0,0,2
290,2022.a2.txt,1432,755,872,352,2,0,19
291,0182.a2.txt,1649,983,841,466,3,1,7
292,0159.a2.txt,1814,1064,834,750,0,0,0
293,4025.a2.txt,1832,1129,744,716,0,0,0
294,0136.a2.txt,1998,1184,863,308,0,0,0
295,4037.a2.txt,2274,1042,610,267,0,0,0
296,2034.a2.txt,2048,915,835,664,2,0,1
297,4033.a2.txt,1275,1366,632,598,0,0,0
298,0227.a2.txt,1871,902,970,541,0,1,0
299,2021.a2.txt,1803,1032,949,688,0,0,0
300,2064.a2.txt,2113,1063,591,538,0,0,1
301,2017.a2.txt,1942,1165,850,583,0,0,0
302,0171.a2.txt,1806,1059,797,461,1,0,1
303,1065.a2.txt,1671,1117,763,736,1,0,0
304,2057.a2.txt,1803,1148,730,596,0,1,0
305,0198.a2.txt,1856,1022,791,360,1,0,0
306,5037.a2.txt,1926,988,778,531,0,0,0
307,0115.a2.txt,2175,1274,682,644,0,0,1
308,4009.a2.txt,1709,1224,506,380,0,0,0
309,4002.a2.txt,2177,1129,634,369,0,0,0
310,2059.a2.txt,2274,1162,977,470,0,0,3
311,4028.a2.txt,1902,1277,713,576,1,0,1
312,0221.a2.txt,2142,1044,509,321,0,0,2
313,0205.a2.txt,2006,1019,823,453,2,0,4
314,0103.a2.txt,1916,1222,1018,395,0,0,1
315,1031.a2.txt,2154,987,700,323,0,0,2
316,0174.a2.txt,2256,1156,909,258,0,0,2
317,4005.a2.txt,2207,971,1009,400,0,0,1
318,2014.a2.txt,1958,1121,827,533,0,1,3
319,1017.a2.txt,1795,889,958,500,3,2,6
320,4040.a2.txt,1696,1084,523,446,1,0,0
321,0134.a2.txt,1780,828,952,742,0,0,0
322,1098.a2.txt,1720,1314,684,385,4,0,2
323,1069.a2.txt,1979,825,742,515,3,0,6
324,3023.a2.txt,1706,1308,660,461,0,0,0
325,5036.a2.txt,2116,1045,886,291,0,0,0
326,0110.a2.txt,2245,1301,574,536,1,1,2
327,0190.a2.txt,1241,1354,532,658,0,0,0
328,0163.a2.txt,1680,969,943,736,0,0,0
329,1005.a2.txt,1687,984,993,572,4,0,1
330,3003.a2.txt,2066,958,1097,415,0,0,2
331,0167.a2.txt,1759,943,834,607,0,0,1
332,0213.a2.txt,1754,1444,871,549,0,0,1
333,0175.a2.txt,1797,1374,629,436,0,0,1
334,4026.a2.txt,2150,971,885,467,4,1,1
335,0193.a2.txt,2159,1222,837,419,0,1,3
336,4018.a2.txt,1746,1184,611,488,0,0,1
337,5025.a2.txt,1877,1055,658,685,4,0,0
338,3002.a2.txt,1658,1300,822,491,0,0,0
339,4035.a2.txt,2105,1224,702,660,0,0,2
340,1021.a2.txt,1732,1073,744,366,2,0,1
341,5043.a2.txt,1903,1391,656,722,0,0,0
342,5022.a2.txt,1884,922,1001,553,0,0,0
343,1007.a2.txt,1986,1253,591,402,0,0,4
