,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0,0502.c1.txt,1310,1220,435,409,15,0,5
1,0238.c1.txt,1096,1167,392,298,20,0,3
2,0165.c1.txt,1747,817,581,284,27,0,3
3,0140.c1.txt,1575,934,473,404,39,0,5
4,0200.c1.txt,1186,1025,651,510,18,0,7
5,0501.c1.txt,1235,1035,462,428,14,0,6
6,0219.c1.txt,1391,978,566,486,26,0,7
